__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt,tilt1
1782647755.134185,,,,6153.000000000,341.000000000,0.000000000,,,
1782647755.134216,1.340627313,0.366261899,0.000000000,,,,76.812351796,20.985278762,20.985278762
1782647755.144233,,,,6094.000000000,342.000000000,0.000000000,,,
1782647755.144277,1.341010809,0.366453648,0.000000000,,,,76.834324533,20.996265130,20.996265130
1782647755.154295,,,,5992.000000000,293.000000000,0.000000000,,,
1782647755.154346,1.341370344,0.366621405,0.000000000,,,,76.854924401,21.005876922,21.005876922
1782647755.164171,,,,5929.000000000,264.000000000,0.000000000,,,
1782647755.164194,1.341849685,0.366765231,0.000000000,,,,76.882388615,21.014117552,21.014117552
1782647755.174102,,,,6133.000000000,313.000000000,0.000000000,,,
1782647755.174112,1.342209220,0.366861105,0.000000000,,,,76.902988483,21.019610737,21.019610737
1782647755.184208,,,,6179.000000000,325.000000000,0.000000000,,,
1782647755.184245,1.342544794,0.367028892,0.000000000,,,,76.922215482,21.029224236,21.029224236
1782647755.194175,,,,6267.000000000,314.000000000,0.000000000,,,
1782647755.194190,1.343096137,0.367172688,0.000000000,,,,76.953805133,21.037463159,21.037463159
1782647755.204186,,,,6055.000000000,305.000000000,0.000000000,,,
1782647755.204204,1.343407631,0.367460310,0.000000000,,,,76.971652433,21.053942711,21.053942711
1782647755.214180,,,,5970.000000000,287.000000000,0.000000000,,,
1782647755.214208,1.343743205,0.367580146,0.000000000,,,,76.990879431,21.060808765,21.060808765
1782647755.224156,,,,5894.000000000,301.000000000,0.000000000,,,
1782647755.224173,1.344294548,0.367700011,0.000000000,,,,77.022469083,21.067676526,21.067676526
1782647755.234206,,,,5988.000000000,328.000000000,0.000000000,,,
1782647755.234251,1.344630122,0.367867768,0.000000000,,,,77.041696082,21.077288318,21.077288318
1782647755.244127,,,,5992.000000000,297.000000000,0.000000000,,,
1782647755.244142,1.344941616,0.368011594,0.000000000,,,,77.059543381,21.085528948,21.085528948
1782647755.254090,,,,6067.000000000,286.000000000,0.000000000,,,
1782647755.254105,1.345373034,0.368227303,0.000000000,,,,77.084261857,21.097888186,21.097888186
1782647755.264173,,,,5922.000000000,313.000000000,0.000000000,,,
1782647755.264208,1.345708609,0.368395090,0.000000000,,,,77.103488855,21.107501685,21.107501685
1782647755.274085,,,,5796.000000000,307.000000000,0.000000000,,,
1782647755.274098,1.346044183,0.368538886,0.000000000,,,,77.122715854,21.115740608,21.115740608
1782647755.284149,,,,5775.000000000,279.000000000,0.000000000,,,
1782647755.284162,1.346379757,0.368610799,0.000000000,,,,77.141942853,21.119860923,21.119860923
1782647755.294125,,,,5883.000000000,285.000000000,0.000000000,,,
1782647755.294138,1.346715331,0.368754625,0.000000000,,,,77.161169852,21.128101553,21.128101553
1782647755.304082,,,,5985.000000000,336.000000000,0.000000000,,,
1782647755.304094,1.347050905,0.368898422,0.000000000,,,,77.180396850,21.136340476,21.136340476
1782647755.314161,,,,6011.000000000,295.000000000,0.000000000,,,
1782647755.314193,1.347338557,0.369090170,0.000000000,,,,77.196878111,21.147326844,21.147326844
1782647755.324169,,,,5989.000000000,357.000000000,0.000000000,,,
1782647755.324187,1.347650051,0.369210005,0.000000000,,,,77.214725410,21.154192898,21.154192898
1782647755.334138,,,,5919.000000000,314.000000000,0.000000000,,,
1782647755.334151,1.348057508,0.369353831,0.000000000,,,,77.238071016,21.162433528,21.162433528
1782647755.344315,,,,5888.000000000,299.000000000,0.000000000,,,
1782647755.344356,1.348345160,0.369425714,0.000000000,,,,77.254552277,21.166552135,21.166552135
1782647755.354434,,,,6047.000000000,313.000000000,0.000000000,,,
1782647755.354475,1.348848462,0.369545579,0.000000000,,,,77.283389360,21.173419896,21.173419896
1782647755.364390,,,,6153.000000000,324.000000000,0.000000000,,,
1782647755.364445,1.349112153,0.369833201,0.000000000,,,,77.298497751,21.189899449,21.189899449
1782647755.374260,,,,6155.000000000,368.000000000,0.000000000,,,
1782647755.374291,1.349399805,0.369905084,0.000000000,,,,77.314979011,21.194018057,21.194018057
1782647755.384420,,,,6011.000000000,286.000000000,0.000000000,,,
1782647755.384465,1.349879146,0.370000958,0.000000000,,,,77.342443225,21.199511241,21.199511241
1782647755.394244,,,,5981.000000000,353.000000000,0.000000000,,,
1782647755.394294,1.350190759,0.370120823,0.000000000,,,,77.360297355,21.206379002,21.206379002
1782647755.404175,,,,5980.000000000,349.000000000,0.000000000,,,
1782647755.404202,1.350454450,0.370240659,0.000000000,,,,77.375405746,21.213245055,21.213245055
1782647755.414366,,,,5986.000000000,324.000000000,0.000000000,,,
1782647755.414443,1.350789905,0.370360494,0.000000000,,,,77.394625915,21.220111109,21.220111109
1782647755.424179,,,,6048.000000000,285.000000000,0.000000000,,,
1782647755.424196,1.351077557,0.370576203,0.000000000,,,,77.411107175,21.232470347,21.232470347
1782647755.434204,,,,6066.000000000,309.000000000,0.000000000,,,
1782647755.434235,1.351413131,0.370720029,0.000000000,,,,77.430334174,21.240710977,21.240710977
1782647755.444291,,,,5875.000000000,298.000000000,0.000000000,,,
1782647755.444334,1.351700783,0.370791942,0.000000000,,,,77.446815434,21.244831292,21.244831292
1782647755.454036,1.351988435,0.370911777,0.000000000,,,,77.463296695,21.251697345,21.251697345
1782647755.454057,,,,5792.000000000,291.000000000,0.000000000,,,
1782647755.464214,,,,5874.000000000,326.000000000,0.000000000,,,
1782647755.464240,1.352275968,0.371007651,0.000000000,,,,77.479771125,21.257190530,21.257190530
1782647755.474040,,,,5891.000000000,319.000000000,0.000000000,,,
1782647755.474054,1.352539659,0.371175438,0.000000000,,,,77.494879516,21.266804029,21.266804029
1782647755.484182,,,,5985.000000000,306.000000000,0.000000000,,,
1782647755.484205,1.352803349,0.371271312,0.000000000,,,,77.509987907,21.272297213,21.272297213
1782647755.494175,,,,6020.000000000,311.000000000,0.000000000,,,
1782647755.494192,1.353210807,0.371391147,0.000000000,,,,77.533333513,21.279163267,21.279163267
1782647755.504038,,,,5947.000000000,337.000000000,0.000000000,,,
1782647755.504054,1.353450418,0.371487021,0.000000000,,,,77.547062205,21.284656451,21.284656451
1782647755.514250,,,,5821.000000000,340.000000000,0.000000000,,,
1782647755.514289,1.353690147,0.371558905,0.000000000,,,,77.560797727,21.288775059,21.288775059
1782647755.524055,,,,5972.000000000,383.000000000,0.000000000,,,
1782647755.524076,1.354121566,0.371654779,0.000000000,,,,77.585516203,21.294268243,21.294268243
1782647755.534083,,,,6016.000000000,291.000000000,0.000000000,,,
1782647755.534096,1.354361296,0.371894479,0.000000000,,,,77.599251725,21.308002057,21.308002057
1782647755.544081,,,,6169.000000000,321.000000000,0.000000000,,,
1782647755.544095,1.354600906,0.371990353,0.000000000,,,,77.612980417,21.313495242,21.313495242
1782647755.554262,,,,6109.000000000,307.000000000,0.000000000,,,
1782647755.554285,1.355032325,0.372086227,0.000000000,,,,77.637698892,21.318988426,21.318988426
1782647755.564198,,,,6071.000000000,345.000000000,0.000000000,,,
1782647755.564237,1.355272055,0.372182101,0.000000000,,,,77.651434414,21.324481610,21.324481610
1782647755.574062,,,,5934.000000000,244.000000000,0.000000000,,,
1782647755.574076,1.355535746,0.372277975,0.000000000,,,,77.666542805,21.329974795,21.329974795
1782647755.584085,,,,6001.000000000,311.000000000,0.000000000,,,
1782647755.584099,1.355799317,0.372445762,0.000000000,,,,77.681644366,21.339588294,21.339588294
1782647755.594424,,,,6051.000000000,287.000000000,0.000000000,,,
1782647755.594479,1.356063008,0.372541636,0.000000000,,,,77.696752758,21.345081478,21.345081478
1782647755.604315,,,,6184.000000000,337.000000000,0.000000000,,,
1782647755.604337,1.356278777,0.372661471,0.000000000,,,,77.709115410,21.351947532,21.351947532
1782647755.614274,,,,6140.000000000,389.000000000,0.000000000,,,
1782647755.614305,1.356542349,0.372733384,0.000000000,,,,77.724216971,21.356067847,21.356067847
1782647755.624125,,,,5935.000000000,306.000000000,0.000000000,,,
1782647755.624141,1.356806040,0.372829258,0.000000000,,,,77.739325363,21.361561031,21.361561031
1782647755.634148,,,,5888.000000000,313.000000000,0.000000000,,,
1782647755.634168,1.357045770,0.372901142,0.000000000,,,,77.753060885,21.365679639,21.365679639
1782647755.644166,,,,5996.000000000,387.000000000,0.000000000,,,
1782647755.644189,1.357261419,0.373044968,0.000000000,,,,77.765416707,21.373920269,21.373920269
1782647755.654096,,,,6011.000000000,330.000000000,0.000000000,,,
1782647755.654103,1.357668877,0.373140842,0.000000000,,,,77.788762314,21.379413453,21.379413453
1782647755.664232,,,,6085.000000000,368.000000000,0.000000000,,,
1782647755.664245,1.357836723,0.373236716,0.000000000,,,,77.798379228,21.384906637,21.384906637
1782647755.674061,,,,6067.000000000,334.000000000,0.000000000,,,
1782647755.674076,1.358052373,0.373332590,0.000000000,,,,77.810735051,21.390399822,21.390399822
1782647755.684073,,,,5937.000000000,311.000000000,0.000000000,,,
1782647755.684081,1.358435869,0.373404503,0.000000000,,,,77.832707788,21.394520137,21.394520137
1782647755.694206,,,,5775.000000000,233.000000000,0.000000000,,,
1782647755.694247,1.358603716,0.373572260,0.000000000,,,,77.842324702,21.404131929,21.404131929
1782647755.704107,,,,5921.000000000,262.000000000,0.000000000,,,
1782647755.704130,1.358819366,0.373668134,0.000000000,,,,77.854680525,21.409625113,21.409625113
1782647755.714199,1.359178901,0.373764008,0.000000000,,,,77.875280393,21.415118297,21.415118297
1782647755.714217,,,,6042.000000000,290.000000000,0.000000000,,,
1782647755.724129,1.359370708,0.373859882,0.000000000,,,,77.886270177,21.420611481,21.420611481
1782647755.724156,,,,6110.000000000,251.000000000,0.000000000,,,
1782647755.734125,,,,6095.000000000,291.000000000,0.000000000,,,
1782647755.734140,1.359562397,0.373931795,0.000000000,,,,77.897253130,21.424731796,21.424731796
1782647755.744129,,,,6129.000000000,377.000000000,0.000000000,,,
1782647755.744158,1.359778166,0.374075621,0.000000000,,,,77.909615783,21.432972427,21.432972427
1782647755.754118,,,,6028.000000000,297.000000000,0.000000000,,,
1782647755.754148,1.359778166,0.374147505,0.000000000,,,,77.909615783,21.437091034,21.437091034
1782647755.764137,,,,6059.000000000,311.000000000,0.000000000,,,
1782647755.764174,1.360017776,0.374243379,0.000000000,,,,77.923344475,21.442584219,21.442584219
1782647755.774065,,,,6180.000000000,348.000000000,0.000000000,,,
1782647755.774077,1.360185623,0.374363214,0.000000000,,,,77.932961389,21.449450272,21.449450272
1782647755.784179,1.360401273,0.374459088,0.000000000,,,,77.945317212,21.454943456,21.454943456
1782647755.784207,,,,6309.000000000,295.000000000,0.000000000,,,
1782647755.794173,,,,6219.000000000,321.000000000,0.000000000,,,
1782647755.794202,1.360641003,0.374531001,0.000000000,,,,77.959052734,21.459063771,21.459063771
1782647755.804021,,,,6134.000000000,389.000000000,0.000000000,,,
1782647755.804029,1.360856771,0.374626875,0.000000000,,,,77.971415387,21.464556956,21.464556956
1782647755.814232,,,,6008.000000000,295.000000000,0.000000000,,,
1782647755.814267,1.361048460,0.374698788,0.000000000,,,,77.982398340,21.468677271,21.468677271
1782647755.824082,,,,6071.000000000,364.000000000,0.000000000,,,
1782647755.824118,1.361264229,0.374794662,0.000000000,,,,77.994760993,21.474170455,21.474170455
1782647755.834042,,,,6075.000000000,336.000000000,0.000000000,,,
1782647755.834055,1.361575723,0.374866575,0.000000000,,,,78.012608292,21.478290770,21.478290770
1782647755.844142,1.361743569,0.374866575,0.000000000,,,,78.022225207,21.478290770,21.478290770
1782647755.844172,,,,6136.000000000,336.000000000,0.000000000,,,
1782647755.854166,,,,6195.000000000,317.000000000,0.000000000,,,
1782647755.854204,1.361935258,0.374962449,0.000000000,,,,78.033208160,21.483783954,21.483783954
1782647755.863997,,,,6003.000000000,275.000000000,0.000000000,,,
1782647755.864010,1.362294793,0.375058323,0.000000000,,,,78.053808028,21.489277139,21.489277139
1782647755.874094,,,,5910.000000000,266.000000000,0.000000000,,,
1782647755.874115,1.362486601,0.375130206,0.000000000,,,,78.064797812,21.493395746,21.493395746
1782647755.884187,,,,5986.000000000,297.000000000,0.000000000,,,
1782647755.884224,1.362822175,0.375250071,0.000000000,,,,78.084024811,21.500263507,21.500263507
1782647755.894117,,,,6094.000000000,318.000000000,0.000000000,,,
1782647755.894151,1.363037825,0.375393867,0.000000000,,,,78.096380633,21.508502430,21.508502430
1782647755.904095,,,,6093.000000000,256.000000000,0.000000000,,,
1782647755.904118,1.363253593,0.375441819,0.000000000,,,,78.108743286,21.511249876,21.511249876
1782647755.914270,,,,6226.000000000,361.000000000,0.000000000,,,
1782647755.914315,1.363421321,0.375513703,0.000000000,,,,78.118353370,21.515368483,21.515368483
1782647755.924028,,,,6149.000000000,278.000000000,0.000000000,,,
1782647755.924042,1.363685012,0.375633568,0.000000000,,,,78.133461762,21.522236244,21.522236244
1782647755.934120,,,,6102.000000000,303.000000000,0.000000000,,,
1782647755.934152,1.363948584,0.375705451,0.000000000,,,,78.148563323,21.526354852,21.526354852
1782647755.944096,,,,6054.000000000,278.000000000,0.000000000,,,
1782647755.944135,1.364092469,0.375777364,0.000000000,,,,78.156807368,21.530475167,21.530475167
1782647755.954083,,,,6121.000000000,237.000000000,0.000000000,,,
1782647755.954096,1.364308119,0.375945151,0.000000000,,,,78.169163190,21.540088666,21.540088666
1782647755.964036,,,,6263.000000000,344.000000000,0.000000000,,,
1782647755.964063,1.364523888,0.376041025,0.000000000,,,,78.181525843,21.545581851,21.545581851
1782647755.974154,,,,6340.000000000,375.000000000,0.000000000,,,
1782647755.974184,1.364715576,0.376064986,0.000000000,,,,78.192508797,21.546954720,21.546954720
1782647755.984259,,,,6215.000000000,353.000000000,0.000000000,,,
1782647755.984318,1.364931345,0.376160860,0.000000000,,,,78.204871450,21.552447904,21.552447904
1782647755.994040,,,,6168.000000000,294.000000000,0.000000000,,,
1782647755.994053,1.365242958,0.376256734,0.000000000,,,,78.222725579,21.557941088,21.557941088
1782647756.004136,,,,6058.000000000,260.000000000,0.000000000,,,
1782647756.004167,1.365434647,0.376352608,0.000000000,,,,78.233708533,21.563434273,21.563434273
1782647756.014316,,,,6160.000000000,309.000000000,0.000000000,,,
1782647756.014387,1.365626454,0.376448482,0.000000000,,,,78.244698316,21.568927457,21.568927457
1782647756.024070,1.365962029,0.376544356,0.000000000,,,,78.263925315,21.574420641,21.574420641
1782647756.024100,,,,6168.000000000,297.000000000,0.000000000,,,
1782647756.034118,,,,6348.000000000,337.000000000,0.000000000,,,
1782647756.034146,1.366129756,0.376592308,0.000000000,,,,78.273535399,21.577168087,21.577168087
1782647756.044107,,,,6142.000000000,322.000000000,0.000000000,,,
1782647756.044148,1.366321564,0.376688182,0.000000000,,,,78.284525183,21.582661271,21.582661271
1782647756.054092,,,,6083.000000000,263.000000000,0.000000000,,,
1782647756.054155,1.366752982,0.376903892,0.000000000,,,,78.309243659,21.595020509,21.595020509
1782647756.064102,,,,5976.000000000,301.000000000,0.000000000,,,
1782647756.064135,1.366920710,0.376975775,0.000000000,,,,78.318853743,21.599139117,21.599139117
1782647756.074033,,,,6144.000000000,375.000000000,0.000000000,,,
1782647756.074045,1.367232323,0.377023727,0.000000000,,,,78.336707872,21.601886563,21.601886563
1782647756.084231,,,,6116.000000000,307.000000000,0.000000000,,,
1782647756.084275,1.367448092,0.377143562,0.000000000,,,,78.349070525,21.608752616,21.608752616
1782647756.094086,,,,6168.000000000,266.000000000,0.000000000,,,
1782647756.094126,1.367663741,0.377215475,0.000000000,,,,78.361426348,21.612872931,21.612872931
1782647756.104131,,,,6161.000000000,334.000000000,0.000000000,,,
1782647756.104192,1.367879510,0.377287388,0.000000000,,,,78.373789001,21.616993246,21.616993246
1782647756.114254,,,,6046.000000000,290.000000000,0.000000000,,,
1782647756.114321,1.368119121,0.377455145,0.000000000,,,,78.387517693,21.626605038,21.626605038
1782647756.124074,1.368382812,0.377551019,0.000000000,,,,78.402626084,21.632098222,21.632098222
1782647756.124088,,,,5995.000000000,293.000000000,0.000000000,,,
1782647756.134072,,,,6090.000000000,291.000000000,0.000000000,,,
1782647756.134100,1.368574500,0.377670884,0.000000000,,,,78.413609037,21.638965983,21.638965983
1782647756.144127,,,,6132.000000000,282.000000000,0.000000000,,,
1782647756.144166,1.368814230,0.377718806,0.000000000,,,,78.427344559,21.641711722,21.641711722
1782647756.153965,,,,6247.000000000,322.000000000,0.000000000,,,
1782647756.153971,1.369053960,0.377790719,0.000000000,,,,78.441080081,21.645832037,21.645832037
1782647756.164063,,,,6255.000000000,375.000000000,0.000000000,,,
1782647756.164106,1.369293571,0.377910554,0.000000000,,,,78.454808773,21.652698090,21.652698090
1782647756.174035,,,,6107.000000000,227.000000000,0.000000000,,,
1782647756.174065,1.369533300,0.378006428,0.000000000,,,,78.468544295,21.658191275,21.658191275
1782647756.184257,,,,6153.000000000,349.000000000,0.000000000,,,
1782647756.184297,1.369892836,0.378102303,0.000000000,,,,78.489144163,21.663684459,21.663684459
1782647756.193929,,,,6172.000000000,306.000000000,0.000000000,,,
1782647756.193944,1.370084524,0.378198177,0.000000000,,,,78.500127116,21.669177643,21.669177643
1782647756.204016,,,,6278.000000000,328.000000000,0.000000000,,,
1782647756.204049,1.370300293,0.378294051,0.000000000,,,,78.512489769,21.674670827,21.674670827
1782647756.214087,,,,6414.000000000,336.000000000,0.000000000,,,
1782647756.214119,1.370707750,0.378365964,0.000000000,,,,78.535835376,21.678791143,21.678791143
1782647756.223940,,,,6331.000000000,340.000000000,0.000000000,,,
1782647756.223957,1.370899439,0.378581673,0.000000000,,,,78.546818329,21.691150380,21.691150380
1782647756.233922,,,,6172.000000000,358.000000000,0.000000000,,,
1782647756.233938,1.371115208,0.378653586,0.000000000,,,,78.559180982,21.695270695,21.695270695
1782647756.243939,,,,6109.000000000,334.000000000,0.000000000,,,
1782647756.243953,1.371498704,0.378749460,0.000000000,,,,78.581153719,21.700763880,21.700763880
1782647756.253978,,,,6142.000000000,313.000000000,0.000000000,,,
1782647756.253990,1.371738434,0.378845334,0.000000000,,,,78.594889241,21.706257064,21.706257064
1782647756.264135,,,,6157.000000000,361.000000000,0.000000000,,,
1782647756.264174,1.371978045,0.378917247,0.000000000,,,,78.608617933,21.710377379,21.710377379
1782647756.273978,,,,6206.000000000,324.000000000,0.000000000,,,
1782647756.273987,1.372241735,0.379061043,0.000000000,,,,78.623726324,21.718616302,21.718616302
1782647756.284075,1.372481465,0.379180878,0.000000000,,,,78.637461846,21.725482355,21.725482355
1782647756.284104,,,,6173.000000000,286.000000000,0.000000000,,,
1782647756.294141,,,,6089.000000000,314.000000000,0.000000000,,,
1782647756.294153,1.372697115,0.379276752,0.000000000,,,,78.649817669,21.730975539,21.730975539
1782647756.304133,,,,5946.000000000,248.000000000,0.000000000,,,
1782647756.304157,1.372984767,0.379444540,0.000000000,,,,78.666298929,21.740589039,21.740589039
1782647756.314305,,,,6023.000000000,348.000000000,0.000000000,,,
1782647756.314361,1.373272419,0.379540414,0.000000000,,,,78.682780190,21.746082223,21.746082223
1782647756.324233,,,,6064.000000000,268.000000000,0.000000000,,,
1782647756.324270,1.373488069,0.379612327,0.000000000,,,,78.695136012,21.750202538,21.750202538
1782647756.334232,,,,6172.000000000,313.000000000,0.000000000,,,
1782647756.334258,1.373751760,0.379756123,0.000000000,,,,78.710244403,21.758441461,21.758441461
1782647756.344247,,,,6238.000000000,283.000000000,0.000000000,,,
1782647756.344282,1.374015450,0.379851997,0.000000000,,,,78.725352795,21.763934645,21.763934645
1782647756.354128,,,,6172.000000000,306.000000000,0.000000000,,,
1782647756.354145,1.374350905,0.379971832,0.000000000,,,,78.744572963,21.770800699,21.770800699
1782647756.364245,,,,6101.000000000,352.000000000,0.000000000,,,
1782647756.364291,1.374590635,0.380067706,0.000000000,,,,78.758308485,21.776293883,21.776293883
1782647756.374211,,,,6085.000000000,299.000000000,0.000000000,,,
1782647756.374243,1.374998093,0.380187571,0.000000000,,,,78.781654091,21.783161644,21.783161644
1782647756.384273,,,,6258.000000000,301.000000000,0.000000000,,,
1782647756.384323,1.375237823,0.380283445,0.000000000,,,,78.795389614,21.788654828,21.788654828
1782647756.394069,,,,6281.000000000,307.000000000,0.000000000,,,
1782647756.394082,1.375453472,0.380403280,0.000000000,,,,78.807745436,21.795520882,21.795520882
1782647756.404161,,,,6362.000000000,344.000000000,0.000000000,,,
1782647756.404182,1.375908852,0.380523115,0.000000000,,,,78.833836781,21.802386935,21.802386935
1782647756.414153,,,,6203.000000000,306.000000000,0.000000000,,,
1782647756.414224,1.376148582,0.380666941,0.000000000,,,,78.847572303,21.810627565,21.810627565
1782647756.424090,,,,6171.000000000,289.000000000,0.000000000,,,
1782647756.424129,1.376364350,0.380762815,0.000000000,,,,78.859934956,21.816120750,21.816120750
1782647756.434107,,,,6142.000000000,293.000000000,0.000000000,,,
1782647756.434138,1.376699805,0.380858690,0.000000000,,,,78.879155124,21.821613934,21.821613934
1782647756.443964,,,,6198.000000000,328.000000000,0.000000000,,,
1782647756.443977,1.376987457,0.381026447,0.000000000,,,,78.895636385,21.831225726,21.831225726
1782647756.454130,,,,6207.000000000,299.000000000,0.000000000,,,
1782647756.454168,1.377251148,0.381122321,0.000000000,,,,78.910744776,21.836718910,21.836718910
1782647756.464162,,,,6351.000000000,295.000000000,0.000000000,,,
1782647756.464226,1.377538800,0.381314069,0.000000000,,,,78.927226036,21.847705278,21.847705278
1782647756.474040,,,,6122.000000000,319.000000000,0.000000000,,,
1782647756.474087,1.377802372,0.381433934,0.000000000,,,,78.942327597,21.854573040,21.854573040
1782647756.483947,,,,6077.000000000,345.000000000,0.000000000,,,
1782647756.483959,1.377994180,0.381529808,0.000000000,,,,78.953317381,21.860066224,21.860066224
1782647756.494009,,,,5997.000000000,285.000000000,0.000000000,,,
1782647756.494031,1.378305793,0.381601691,0.000000000,,,,78.971171510,21.864184831,21.864184831
1782647756.504058,,,,6113.000000000,313.000000000,0.000000000,,,
1782647756.504090,1.378593326,0.381721556,0.000000000,,,,78.987645941,21.871052592,21.871052592
1782647756.514047,,,,6087.000000000,243.000000000,0.000000000,,,
1782647756.514075,1.378928900,0.381817430,0.000000000,,,,79.006872939,21.876545777,21.876545777
1782647756.523985,,,,6168.000000000,278.000000000,0.000000000,,,
1782647756.524000,1.379144669,0.381961226,0.000000000,,,,79.019235592,21.884784699,21.884784699
1782647756.534049,,,,6146.000000000,352.000000000,0.000000000,,,
1782647756.534073,1.379432321,0.382081062,0.000000000,,,,79.035716853,21.891650753,21.891650753
1782647756.544063,,,,6042.000000000,330.000000000,0.000000000,,,
1782647756.544100,1.379815698,0.382176936,0.000000000,,,,79.057682760,21.897143937,21.897143937
1782647756.554084,,,,5947.000000000,254.000000000,0.000000000,,,
1782647756.554104,1.380079389,0.382248849,0.000000000,,,,79.072791151,21.901264252,21.901264252
1782647756.564149,,,,6138.000000000,299.000000000,0.000000000,,,
1782647756.564175,1.380558729,0.382392645,0.000000000,,,,79.100255365,21.909503175,21.909503175
1782647756.574111,,,,6160.000000000,282.000000000,0.000000000,,,
1782647756.574138,1.380822420,0.382608384,0.000000000,,,,79.115363756,21.921864120,21.921864120
1782647756.584123,,,,6269.000000000,287.000000000,0.000000000,,,
1782647756.584136,1.381062150,0.382728219,0.000000000,,,,79.129099278,21.928730174,21.928730174
