__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/w
1782808516.650480,0.000000000,0.406980654,1.130328593,0.833143647,0.346824199,0.000114008,28933.904808258,2.816287423,1.171293349
1782808516.660514,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28933.904808258,2.816287423,1.171293349
1782808516.670466,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28916.814442952,2.816287423,1.170601502
1782808516.680477,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28916.814442952,2.816287423,1.170601502
1782808516.690308,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28916.814442952,2.816287423,1.170601502
1782808516.700556,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28933.904808258,2.816287423,1.171293349
1782808516.710390,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28933.904808258,2.816287423,1.171293349
1782808516.720415,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28909.490000677,2.816287423,1.170304996
1782808516.730178,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28892.399635371,2.816287423,1.169613149
1782808516.740234,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,28892.399635371,2.816353080,1.169744149
1782808516.750777,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,28886.589045301,2.816353080,1.169508900
1782808516.760519,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28911.003852882,2.816287423,1.170366279
1782808516.770297,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28909.490000677,2.816287423,1.170304996
1782808516.780301,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28909.490000677,2.816287423,1.170304996
1782808516.790501,0.000000000,0.406972124,1.130330802,0.833153348,0.346822475,0.000114024,28916.814442952,2.816353080,1.170732613
1782808516.800462,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,28893.913487575,2.816353080,1.169805439
1782808516.810326,0.000000000,0.406972124,1.130330802,0.833153348,0.346822475,0.000114024,28867.057199236,2.816353080,1.168718130
1782808516.820245,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28893.913487575,2.816287423,1.169674433
1782808516.830241,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28867.984827790,2.816287423,1.168624797
1782808516.840279,0.000000000,0.406980654,1.130328593,0.833143647,0.346824199,0.000114008,28816.713731870,2.816287423,1.166549256
1782808516.850591,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28699.522655483,2.816287423,1.161805163
1782808516.860388,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28553.033809998,2.816287423,1.155875047
1782808516.870307,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28682.432290176,2.816287423,1.161113316
1782808516.880202,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28731.261905338,2.816287423,1.163090022
1782808516.890408,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28731.261905338,2.816287423,1.163090022
1782808516.900646,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28731.261905338,2.816287423,1.163090022
1782808516.910443,0.000000000,0.406972124,1.130330802,0.833153348,0.346822475,0.000114024,28748.352270644,2.816353080,1.163912215
1782808516.920273,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28769.397968913,2.816287423,1.164633834
1782808516.930247,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,28767.884116709,2.816353080,1.164702986
1782808516.940284,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28749.866122849,2.816287423,1.163843152
1782808516.950497,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28765.442635951,2.816287423,1.164473715
1782808516.960251,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28767.884116709,2.816287423,1.164572551
1782808516.970340,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28770.325597467,2.816287423,1.164671386
1782808516.980252,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28770.325597467,2.816287423,1.164671386
1782808516.990309,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28770.325597467,2.816287423,1.164671386
1782808517.000488,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28745.910789886,2.816287423,1.163683033
1782808517.010331,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28714.171540031,2.816287423,1.162398175
1782808517.020313,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28714.171540031,2.816287423,1.162398175
1782808517.030251,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28745.910789886,2.816287423,1.163683033
1782808517.040251,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28745.910789886,2.816287423,1.163683033
1782808517.050521,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28697.081174724,2.816287423,1.161706328
1782808517.060345,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28662.900444111,2.816287423,1.160322634
1782808517.070288,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28526.177521659,2.816287423,1.154787859
1782808517.080313,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28355.273868593,2.816287423,1.147869391
1782808517.090290,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28355.273868593,2.816287423,1.147869391
1782808517.100522,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28321.093137980,2.816287423,1.146485697
1782808517.110360,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28269.822042060,2.816287423,1.144410156
1782808517.120248,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28269.822042060,2.816287423,1.144410156
1782808517.130282,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28321.093137980,2.816287423,1.146485697
1782808517.140564,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28321.093137980,2.816287423,1.146485697
1782808517.150559,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28440.725695126,2.816287423,1.151328625
1782808517.160233,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28321.093137980,2.816287423,1.146485697
1782808517.170325,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28321.093137980,2.816287423,1.146485697
1782808517.180225,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,28367.481272384,2.816287423,1.148363567
1782808517.190726,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28350.390907077,2.816287423,1.147671720
1782808517.200359,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28350.390907077,2.816287423,1.147671720
1782808517.210151,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28350.390907077,2.816287423,1.147671720
1782808517.220316,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28479.789387255,2.816287423,1.152909989
1782808517.230277,0.000000000,0.406980654,1.130328593,0.833143647,0.346824199,0.000114008,28333.300541771,2.816287423,1.146979873
1782808517.240440,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28277.146484335,2.816287423,1.144706662
1782808517.250343,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28333.300541771,2.816287423,1.146979873
1782808517.260216,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28260.056119028,2.816287423,1.144014815
1782808517.270226,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28260.056119028,2.816287423,1.144014815
1782808517.280224,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28225.875388415,2.816287423,1.142631122
1782808517.290509,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28252.731676754,2.816287423,1.143718310
1782808517.300278,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28225.875388415,2.816287423,1.142631122
1782808517.310405,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28252.731676754,2.816287423,1.143718310
1782808517.320273,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28225.875388415,2.816287423,1.142631122
1782808517.330824,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28225.875388415,2.816287423,1.142631122
1782808517.340597,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28225.875388415,2.816287423,1.142631122
1782808517.350621,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28299.119811157,2.816287423,1.145596180
1782808517.360513,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28350.390907077,2.816287423,1.147671720
1782808517.370563,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28277.146484335,2.816287423,1.144706662
1782808517.380631,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28252.731676754,2.816287423,1.143718310
1782808517.390548,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28155.072446431,2.816287423,1.139764899
1782808517.400626,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28103.801350511,2.816287423,1.137689358
1782808517.410574,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28103.801350511,2.816287423,1.137689358
1782808517.420571,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28201.460580834,2.816287423,1.141642769
1782808517.430399,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28116.008754301,2.816287423,1.138183535
1782808517.440532,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28152.630965673,2.816287423,1.139666064
1782808517.450645,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28079.386542930,2.816287423,1.136701006
1782808517.460709,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28006.142120188,2.816287423,1.133735948
1782808517.470677,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,27993.934716397,2.816287423,1.133241771
1782808517.480564,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,27993.934716397,2.816287423,1.133241771
1782808517.490454,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28006.142120188,2.816287423,1.133735948
1782808517.500510,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27920.690293655,2.816287423,1.130276713
1782808517.510763,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,27925.573255171,2.816353080,1.130601000
1782808517.520326,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,27927.087107376,2.816353080,1.130662290
1782808517.530449,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,27922.204145859,2.816353080,1.130464598
1782808517.540463,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,27995.448568602,2.816353080,1.133429988
1782808517.550473,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27995.448568602,2.816287423,1.133303055
1782808517.560542,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28032.998408527,2.816287423,1.134823136
1782808517.570462,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,28032.998408527,2.816353080,1.134950239
1782808517.580281,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28034.512260731,2.816287423,1.134884419
1782808517.590537,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28032.998408527,2.816287423,1.134823136
1782808517.600267,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,28045.205812317,2.816353080,1.135444471
1782808517.610226,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28205.415913797,2.816287423,1.141802888
1782808517.620587,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28203.902061592,2.816287423,1.141741604
1782808517.630387,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28203.902061592,2.816287423,1.141741604
1782808517.640747,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28203.902061592,2.816287423,1.141741604
1782808517.650584,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28203.902061592,2.816287423,1.141741604
1782808517.660580,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,28203.902061592,2.816287423,1.141741604
1782808517.670567,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,28130.657638850,2.816287423,1.138776546
1782808517.680479,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27984.168793365,2.816287423,1.132846430
1782808517.690583,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27764.435525138,2.816287423,1.123951256
1782808517.700185,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27764.435525138,2.816287423,1.123951256
1782808517.710322,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27764.435525138,2.816287423,1.123951256
1782808517.720473,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27642.361487234,2.816287423,1.119009493
1782808517.730342,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,27659.451852541,2.816353080,1.119826750
1782808517.740473,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27660.965704745,2.816287423,1.119762623
1782808517.750634,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,27659.451852541,2.816353080,1.119826750
1782808517.760200,0.000000000,0.406971525,1.130330957,0.833153348,0.346824561,0.000114008,27717.119762181,2.816287423,1.122035834
1782808517.770175,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27642.361487234,2.816287423,1.119009493
1782808517.780526,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27610.622237379,2.816287423,1.117724635
1782808517.790573,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27610.622237379,2.816287423,1.117724635
1782808517.800263,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27632.595564202,2.816287423,1.118614152
1782808517.810530,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27610.622237379,2.816287423,1.117724635
1782808517.820301,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27610.622237379,2.816287423,1.117724635
1782808517.830389,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27512.963007056,2.816287423,1.113771224
1782808517.840603,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27564.234102975,2.816287423,1.115846765
1782808517.850394,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27649.685929508,2.816287423,1.119305999
1782808517.860293,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27649.685929508,2.816287423,1.119305999
1782808517.870429,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,27620.388160411,2.816287423,1.118119976
1782808517.880499,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27669.217775573,2.816287423,1.120096681
1782808517.890442,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27669.217775573,2.816287423,1.120096681
1782808517.900435,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27669.217775573,2.816287423,1.120096681
1782808517.910457,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27669.217775573,2.816287423,1.120096681
1782808517.920491,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27571.558545250,2.816287423,1.116143270
1782808517.930640,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27588.648910556,2.816287423,1.116835117
1782808517.940486,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27588.648910556,2.816287423,1.116835117
1782808517.950422,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27571.558545250,2.816287423,1.116143270
1782808517.960580,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27503.197084023,2.816287423,1.113375883
1782808517.970805,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27547.143737669,2.816287423,1.115154918
1782808517.980418,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27503.197084023,2.816287423,1.113375883
1782808517.990581,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27503.197084023,2.816287423,1.113375883
1782808518.000579,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27547.143737669,2.816287423,1.115154918
1782808518.010511,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27449.484507346,2.816287423,1.111201507
1782808518.020716,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27393.330449910,2.816287423,1.108928296
1782808518.030478,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27376.240084603,2.816287423,1.108236449
1782808518.040347,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27295.671219587,2.816287423,1.104974885
1782808518.050443,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27376.240084603,2.816287423,1.108236449
1782808518.060510,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27278.580854280,2.816287423,1.104283039
1782808518.070515,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27278.580854280,2.816287423,1.104283039
1782808518.080323,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27278.580854280,2.816287423,1.104283039
1782808518.090189,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27261.490488974,2.816287423,1.103591192
1782808518.100226,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27261.490488974,2.816287423,1.103591192
1782808518.110395,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,27210.219393054,2.816287423,1.101515651
1782808518.120410,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27115.001643489,2.816287423,1.097661076
1782808518.130696,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27210.219393054,2.816287423,1.101515651
1782808518.140344,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,27066.172028327,2.816287423,1.095684370
1782808518.150235,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26985.603163311,2.816287423,1.092422807
1782808518.160621,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26936.773548149,2.816287423,1.090446101
1782808518.170443,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26968.512798004,2.816287423,1.091730960
1782808518.180350,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,26919.683182842,2.816353080,1.089876310
1782808518.190593,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26872.367419885,2.816287423,1.087838832
1782808518.200648,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26870.853567681,2.816287423,1.087777549
1782808518.210737,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26868.412086923,2.816287423,1.087678714
1782808518.220500,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26817.140991003,2.816287423,1.085603173
1782808518.230393,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26868.412086923,2.816287423,1.087678714
1782808518.240384,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26868.412086923,2.816287423,1.087678714
1782808518.250656,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26819.582471761,2.816287423,1.085702009
1782808518.260602,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26870.853567681,2.816287423,1.087777549
1782808518.270606,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26819.582471761,2.816287423,1.085702009
1782808518.280533,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,26817.140991003,2.816353080,1.085724764
1782808518.290646,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26818.654843207,2.816287423,1.085664457
1782808518.300481,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26765.869895083,2.816287423,1.083527633
1782808518.310699,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26817.140991003,2.816287423,1.085603173
1782808518.320437,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26819.582471761,2.816287423,1.085702009
1782808518.330498,0.000000000,0.406972124,1.130330802,0.833153348,0.346822475,0.000114024,26868.412086923,2.816353080,1.087800537
1782808518.340448,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26767.383747288,2.816353080,1.083710281
1782808518.350564,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26718.554132126,2.816287423,1.081612211
1782808518.360713,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26697.508433857,2.816287423,1.080760245
1782808518.370464,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26695.066953099,2.816287423,1.080661410
1782808518.380300,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26697.508433857,2.816287423,1.080760245
1782808518.390572,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26697.508433857,2.816287423,1.080760245
1782808518.400595,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26697.508433857,2.816287423,1.080760245
1782808518.410466,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26746.338049019,2.816287423,1.082736951
1782808518.420386,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26814.699510245,2.816287423,1.085504338
1782808518.430409,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26746.338049019,2.816287423,1.082736951
1782808518.440190,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26746.338049019,2.816287423,1.082736951
1782808518.450439,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26797.609144938,2.816287423,1.084812491
1782808518.460614,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26797.609144938,2.816287423,1.084812491
1782808518.470438,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26748.779529777,2.816353080,1.082957067
1782808518.480612,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26718.554132126,2.816287423,1.081612211
1782808518.490514,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26717.040279922,2.816287423,1.081550927
1782808518.500677,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26697.508433857,2.816287423,1.080760245
1782808518.510504,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26697.508433857,2.816353080,1.080881293
1782808518.520519,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26730.761535917,2.816287423,1.082106387
1782808518.530416,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26746.338049019,2.816287423,1.082736951
1782808518.540476,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26743.896568261,2.816287423,1.082638115
1782808518.550429,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26729.247683712,2.816287423,1.082045104
1782808518.560441,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26743.896568261,2.816287423,1.082638115
1782808518.570442,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26743.896568261,2.816287423,1.082638115
1782808518.580462,0.000000000,0.406962995,1.130333164,0.833163048,0.346822837,0.000114024,26741.455087503,2.816353080,1.082660528
1782808518.590410,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26694.139324545,2.816287423,1.080623858
1782808518.600429,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26692.625472341,2.816287423,1.080562575
1782808518.610595,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26695.066953099,2.816287423,1.080661410
1782808518.620519,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26692.625472341,2.816287423,1.080562575
1782808518.630444,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26692.625472341,2.816287423,1.080562575
1782808518.640465,0.000000000,0.406944722,1.130337890,0.833182458,0.346823560,0.000114024,26692.625472341,2.816353080,1.080683601
1782808518.650411,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26725.878574400,2.816287423,1.081908716
1782808518.660331,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26748.779529777,2.816287423,1.082835786
1782808518.670419,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.680470,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.690500,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26748.779529777,2.816287423,1.082835786
1782808518.700507,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26748.779529777,2.816287423,1.082835786
1782808518.710569,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.720493,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.730496,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.740430,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.751020,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26724.364722196,2.816287423,1.081847433
1782808518.760735,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26724.364722196,2.816353080,1.081968603
1782808518.770420,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26742.968939707,2.816287423,1.082600563
1782808518.780493,0.000000000,0.406962396,1.130333319,0.833163048,0.346824922,0.000114008,26743.896568261,2.816287423,1.082638115
1782808518.790468,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26741.455087503,2.816287423,1.082539280
1782808518.800267,0.000000000,0.406953254,1.130335684,0.833172759,0.346825284,0.000114008,26743.896568261,2.816287423,1.082638115
1782808518.810320,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26692.625472341,2.816353080,1.080683601
1782808518.820679,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26694.139324545,2.816353080,1.080744891
1782808518.830327,0.000000000,0.406953853,1.130335529,0.833172759,0.346823199,0.000114024,26694.139324545,2.816353080,1.080744891
1782808518.840538,0.000000000,0.406944122,1.130338045,0.833182458,0.346825646,0.000114008,26694.139324545,2.816287423,1.080623858
